Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,AssetType,FetchDate,Timeframe,Interval
2024-07-17 00:00:00,15.762218342683479,16.28762489194758,15.609372734822527,15.704901695251465,19287300,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
2024-07-18 00:00:00,15.284577579989135,15.829090364746065,15.103073622080764,15.475635528564453,11513400,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
2024-07-19 00:00:00,15.466079506703256,15.819534275644568,15.351444394953218,15.685794830322266,7819000,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
2024-07-22 00:00:00,15.532951488552538,15.781326081749688,15.408763280922186,15.724007606506348,6761100,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
2024-07-23 00:00:00,15.609373323463075,15.953276865150748,15.590267166244105,15.800431251525879,5676400,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
2024-07-24 00:00:00,15.762220379902795,15.972382662358601,15.618927831770945,15.628480911254883,5626900,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
2024-07-25 00:00:00,15.676242721628471,16.35449671211481,15.628479151650073,16.096569061279297,7310400,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
2024-07-26 00:00:00,16.18254498018589,16.411813396296367,16.134779588039915,16.36404800415039,5205700,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
2024-07-29 00:00:00,16.430921717559634,16.44047297518359,16.010595321623498,16.077465057373047,4294000,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
2024-07-30 00:00:00,16.144334793122596,16.27807608668534,16.039254560686295,16.077465057373047,4417500,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
2024-07-31 00:00:00,16.18254555746702,16.230309129253467,15.934170975637869,15.981934547424316,4072300,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
2024-08-01 00:00:00,15.943725971673995,16.02014878896039,15.150837648021893,15.23681354522705,6526400,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
2024-08-02 00:00:00,14.81648780999477,14.85469921801861,14.357950002676876,14.644536018371582,6313300,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
2024-08-05 00:00:00,14.042705535888672,14.281527061706615,13.698802866682291,14.042705535888672,9734300,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
2024-08-06 00:00:00,14.052258491516113,14.262421687469498,13.937624269459306,14.052258491516113,5743800,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
2024-08-07 00:00:00,14.329290571263948,14.48213619159235,13.947176520442948,13.975834846496582,4338100,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
2024-08-08 00:00:00,14.185999452457677,14.329292008126199,14.061812145730094,14.281527519226074,3674700,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
2024-08-09 00:00:00,14.262421855953368,14.367502999655493,14.21465736844083,14.310185432434082,2407600,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
2024-08-12 00:00:00,14.730510170631302,15.074412802140397,14.300631653487,14.357948303222656,5374600,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
2024-08-13 00:00:00,14.482136600012758,14.482136600012758,14.224209836192557,14.424819946289062,4050600,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
2024-08-14 00:00:00,14.501243300611106,14.54900687682215,14.377055998192393,14.52034854888916,3264500,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
2024-08-15 00:00:00,14.816487437329018,15.064862038752741,14.806934357805382,14.873804092407227,3694100,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
2024-08-16 00:00:00,14.835591549613586,15.141283693745223,14.835591549613586,15.09351921081543,6138400,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
2024-08-19 00:00:00,15.074414953779225,15.28457815854818,15.074414953779225,15.22726058959961,2578700,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
2024-08-20 00:00:00,15.160388816665819,15.217706377920496,15.055307683902594,15.103072166442871,2559300,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
2024-08-21 00:00:00,15.18904793370661,15.18904793370661,14.988437825403384,15.112625122070312,3333400,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
2024-08-22 00:00:00,15.07441376187066,15.275023870780975,15.036202355936876,15.179495811462402,2391500,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
2024-08-23 00:00:00,15.284575946233211,15.95327687270629,15.284575946233211,15.867300987243652,5025900,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
2024-08-26 00:00:00,15.99148603223798,16.010592187873534,15.657135596868933,15.685794830322266,3121700,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
2024-08-27 00:00:00,15.609375499059427,15.64758599675961,15.456529864131308,15.504293441772461,3418200,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
2024-08-28 00:00:00,15.456526428885478,15.752664552983417,15.351444394953218,15.685794830322266,3266800,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
2024-08-29 00:00:00,15.771773834653061,15.876855889413042,15.59026896426682,15.733561515808105,5019800,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
2024-08-30 00:00:00,15.790879375703824,15.876855267674506,15.628480671099602,15.848196029663086,2833700,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
2024-09-03 00:00:00,15.599822044372559,15.857749730391587,15.532952308455844,15.599822044372559,3521200,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
2024-09-04 00:00:00,15.494739104733245,15.609374232660757,15.160389533211948,15.255918502807617,4224500,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
2024-09-05 00:00:00,15.380106123441703,15.380106123441703,14.873803849344442,15.026649475097656,6584800,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
2024-09-06 00:00:00,15.083966556733206,15.179495525282546,14.615876615111324,14.654088020324707,4735000,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
2024-09-09 00:00:00,14.749615898514534,15.15083610389285,14.644534763213262,15.007543563842773,5422500,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
2024-09-10 00:00:00,15.007544722984287,15.007544722984287,14.434372696450247,14.78782844543457,5698100,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
